frame_index,frame_num,frame_timestamp,num_of_rois,roi_num,person_classified,emotion_classified,person_score,angry_prob,disgust_prob,fear_prob,happy_prob,sad_prob,surprise_prob,neutral_prob,entropy,arousal,valence,x,y,w,h
45,frame_0032,0:06:35,1,frame_0032_00,interviewee,neutral,0.7335171643628419,2.6419311473924605,7.445087657159788e-07,2.6458002341270586,6.724266363636635,1.174725755287752,0.9251109875804775,85.88816439438845,0.5998037318043392,0.08414404018171973,0.016077895679617538,243.0,59.0,91.0,124.0
46,frame_0033,0:06:45,1,frame_0033_00,interviewee,angry,0.6586158579982311,82.56606459617615,1.3574770196811414e-07,0.46425475738942623,0.0009474405487708282,2.2457553073763847,0.0008258728485088795,14.722149074077606,0.550622507194675,0.48967638912314987,-0.5942116304962776,239.0,55.0,88.0,126.0
47,frame_0034,0:06:55,1,frame_0034_00,interviewee,angry,0.7151740379373719,94.9773663255413,4.2136131967381276e-11,0.9284341883282886,0.29181757695288385,0.060036360690979444,0.00014902471505862872,3.7422009548188395,0.2368449011780041,0.5781670070652989,-0.6684372508587163,231.0,58.0,90.0,126.0
48,frame_0035,0:07:05,1,frame_0035_00,interviewee,neutral,0.8085081680851003,32.159327397306406,1.1270708372248026e-07,0.09007689032230617,9.004824400235677,1.4389241040601792,0.24287918633247532,57.06396443033007,0.9837148967452755,0.25280761083028463,-0.16127918658917398,238.0,67.0,90.0,125.0
49,frame_0036,0:07:15,1,frame_0036_00,interviewee,neutral,0.8790180752953071,3.2322827726602554,9.597211914069703e-08,12.520533800125122,0.15344847925007343,5.595189332962036,0.08147333282977343,78.41706871986389,0.7387990551819473,0.08638260221029428,-0.12976683771362985,244.0,62.0,87.0,125.0
50,frame_0037,0:07:25,1,frame_0037_00,interviewee,neutral,0.8293460107942884,1.117346116322742,3.869729675022238e-06,15.859837429542848,1.1920967580858757,0.08591948566241733,3.033565181962826,78.71122614011453,0.6955839742231166,0.14999247113357947,-0.0818249566010602,243.0,57.0,92.0,127.0
51,frame_0038,0:07:35,1,frame_0038_00,interviewee,neutral,0.5638800936695973,34.92572605609894,4.760651961532858e-05,3.113231249153614,0.9461008943617344,2.7490146458148956,0.9194250218570232,57.34645128250122,0.9803057671394333,0.2343291657523565,-0.26840738376581896,242.0,59.0,90.0,124.0
52,frame_0039,0:07:45,1,frame_0039_00,interviewee,happy,0.837943092744147,8.38778824174824e-07,4.4294503336085426e-17,1.346883937713983e-07,100.0,2.340136973089102e-07,9.669656186872544e-07,3.8111700462195586e-06,1.1193548439152759e-06,0.7000000127751618,0.7999999957841982,237.0,65.0,91.0,126.0
53,frame_0040,0:07:55,1,frame_0040_00,interviewee,sad,0.6894282387070708,44.30260428159186,4.9675798881156595e-05,2.282270144549591,0.004912834771007438,50.550854140418274,0.00047551092181841566,2.8588291574920226,0.8939795386773874,0.0796264430978934,-0.6270761186896872,237.0,61.0,90.0,126.0
54,frame_0041,0:08:05,1,frame_0041_00,interviewee,neutral,0.7105204410263803,8.703255427077735,4.027930940173503e-06,6.3992749988600615,0.8331265797094453,2.2339974930284914,0.24324293766873703,81.58709893149727,0.6938835017470044,0.09585630922548172,-0.10508446674804155,243.0,63.0,89.0,126.0
55,frame_0042,0:08:15,1,frame_0042_00,interviewer,neutral,0.7790844104059791,2.586668793956185,0.0013700370076790108,0.8385272628334447,2.342650201302743,34.051983469488206,0.09609325807547472,60.08270262685983,0.9023260203599114,-0.09764682268963558,-0.2083337615679531,315.0,82.0,94.0,122.0
56,frame_0043,0:08:25,1,frame_0043_00,interviewee,neutral,0.6122921220735669,1.3906133258708313,2.0074327512339677e-10,3.545150372096918,0.004288780001906604,0.03224968578571444,0.7928339305719095,94.23486556022559,0.2751805900278685,0.03940342672195141,-0.02799304766749392,237.0,55.0,90.0,126.0
57,frame_0044,0:08:35,1,frame_0044_00,interviewee,angry,0.6066931866440325,78.21510097800481,5.262622598734225e-07,1.4487716504905641,0.003629197385010994,1.3879473529222783,0.018080257750793367,18.926464745227726,0.6298761237696717,0.4740502660322619,-0.5644246699402632,237.0,60.0,91.0,126.0
58,frame_0045,0:08:45,1,frame_0045_00,interviewee,surprise,0.9423698003876169,0.06761765689589083,2.6771891370458434e-07,32.04082250595093,0.004696839823736809,0.018904631724581122,64.17762637138367,3.690331056714058,0.7780985330616872,0.7380697346091258,0.06391639190576792,230.0,65.0,91.0,127.0
59,frame_0046,0:08:55,1,frame_0046_00,interviewee,happy,0.660722237035883,3.792576491832733,0.18235613824799657,0.1851367182098329,39.1392856836319,34.38253402709961,0.40073259733617306,21.917378902435303,1.2362670171399959,0.16424920884892344,0.07948666297597812,216.0,62.0,91.0,127.0
60,frame_0047,0:09:05,1,frame_0047_00,interviewee,happy,0.8547237256066844,6.52150958776474,0.0011306874512229115,4.90071177482605,77.37059593200684,2.8936343267560005,0.09834204101935029,8.214082568883896,0.8390874015235035,0.6042438025579031,0.5269335770841281,234.0,62.0,92.0,128.0
61,frame_0048,0:09:15,1,frame_0048_00,interviewer,neutral,0.7672488760655918,0.17546383778535352,2.5207681712354885e-05,11.166158984074531,2.031849445810881,11.770833985259175,2.3953651574471686,72.46030404927158,0.9097429588653989,0.06551850297749577,-0.11301412493799595,316.0,86.0,91.0,123.0
62,frame_0049,0:09:25,1,frame_0049_00,interviewee,fear,0.8938346780987058,0.23491701104736196,4.3484272106333136e-08,54.48809212588166,0.46526039060826413,0.17019223022777077,0.033589282609123576,44.60794095898378,0.7436917784680139,0.38567091515212837,-0.3257376852630754,244.0,58.0,88.0,128.0
63,frame_0050,0:09:35,1,frame_0050_00,interviewee,fear,1.0069059442598485,0.009587342927548986,4.7143763927128326e-08,51.3810605633891,0.00038328341826751247,0.01188151871125884,47.08886427216913,1.5082323891360991,0.7620563540208332,0.7363910192291562,-0.12006624086707865,230.0,60.0,92.0,129.0
64,frame_0051,0:09:45,1,frame_0051_00,interviewee,neutral,0.711447435070114,25.215606404281043,2.3022059232310924e-05,26.956690964501558,0.04284656279923396,4.259348169526349,0.99522495986372,42.5302650052467,1.248030336365913,0.33121487718377385,-0.3594819684467006,233.0,52.0,92.0,128.0
65,frame_0052,0:09:55,1,frame_0052_00,interviewee,angry,0.5872989240470808,42.06910729408264,1.4826161132130977e-09,0.1694230013526976,4.1019117702489893e-05,19.416627287864685,1.6549892567496727e-07,38.34480047225952,1.060875181589904,0.1759343840847692,-0.41199972398932383,252.0,56.0,92.0,123.0
66,frame_0053,0:10:05,1,frame_0053_00,interviewee,neutral,0.7266214268505741,33.942267298698425,9.595846677257214e-05,1.6534090042114258,5.478789284825325,2.6331979781389236,3.8369443267583847,52.455294132232666,1.1530288389422276,0.27374204239235955,-0.20413809310862233,231.0,53.0,91.0,127.0
67,frame_0054,0:10:15,2,frame_0054_00,interviewer,fear,0.9770057031240877,43.73574256896973,6.445171862878851e-06,45.97439765930176,0.039734868914820254,10.162516683340073,0.009510111704003066,0.07809890666976571,0.9609004567128784,0.5439394166071218,-0.6426158097567076,426.0,85.0,94.0,120.0
68,frame_0054,0:10:15,2,frame_0054_01,interviewee,neutral,0.6880859231201402,39.85028145912665,1.663023162030433e-06,6.777432623795583,0.0444236904720146,0.5663367197765969,0.6171888476239261,52.144336956064336,0.9527297620945085,0.2895268518455876,-0.32019045300220994,143.0,53.0,91.0,127.0
69,frame_0055,0:10:25,1,frame_0055_00,interviewee,angry,0.7654977758422329,63.14404010772705,4.906807599125429e-09,3.958873078227043,7.947402878016874e-05,0.4720935598015785,0.005335517198545858,32.41957724094391,0.8091430243386262,0.40473121842525556,-0.4685721027555843,242.0,50.0,90.0,124.0
70,frame_0056,0:10:35,1,frame_0056_00,interviewee,angry,0.6281113567270535,45.587268471717834,0.00018562679997558007,1.4604538679122925,0.017533343634568155,8.273947983980179,0.0033887659810716286,44.65722143650055,0.9879193400558623,0.2508013963834628,-0.37736476798797863,244.0,59.0,93.0,126.0
